datetime,open,high,low,close,volume
2023-03-08 00:00:00,290.419101226,292.043577109,288.569547358,291.446631152,50876265.0
2023-03-09 00:00:00,291.945717116,294.539006931,285.584719711,286.397055513,71456691.0
2023-03-10 00:00:00,286.563417501,288.050889395,281.230047883,282.375009801,98593561.0
2023-03-13 00:00:00,280.593957928,288.168321387,279.086914036,284.469213651,97123603.0
2023-03-14 00:00:00,288.011745398,291.554277144,287.170149458,291.006261184,73602545.0
2023-03-15 00:00:00,288.40318537,292.865601051,286.964643473,292.532877074,83631535.0
2023-03-16 00:00:00,291.62277914,300.606326497,290.830113196,300.244244523,98556824.0
2023-03-17 00:00:00,300.156170529,302.534168359,296.877860764,298.825274624,89923732.0
2023-03-20 00:00:00,298.209987364,300.209423288,296.004727154,299.885985124,56359491.0
2023-03-21 00:00:00,301.816812953,304.619943709,300.302534275,304.16909051,49757048.0
2023-03-22 00:00:00,304.100482415,308.981458347,299.866382811,300.033002471,75791914.0
2023-03-23 00:00:00,303.757441938,307.903331133,300.905305399,303.590822277,74575981.0
2023-03-24 00:00:00,303.169372548,304.806165682,300.84649846,304.708154117,57245803.0
2023-03-27 00:00:00,305.404036228,306.482163442,301.76780717,302.620507785,50287407.0
2023-03-28 00:00:00,302.042239552,302.071643021,298.713766808,301.01311812,48585917.0
2023-03-29 00:00:00,304.698352961,307.119238614,303.884856972,306.501765755,53274266.0
2023-03-30 00:00:00,308.97165719,310.030182091,306.588800024,309.402908076,58354808.0
2023-03-31 00:00:00,309.628334675,314.783742989,309.324498824,314.548515233,62138097.0
2023-04-03 00:00:00,312.431465431,314.048656252,311.108407317,313.784025027,47126839.0
2023-04-04 00:00:00,314.225077069,315.234596187,311.505354154,312.725500126,45875384.0
2023-04-05 00:00:00,311.774787946,312.715698969,307.824921881,309.638135832,62795706.0
2023-04-06 00:00:00,307.991541541,312.215839988,306.59977732,311.725782164,46916496.0
2023-04-10 00:00:00,308.80503753,311.59836713,307.021227049,311.549361347,45134736.0
2023-04-11 00:00:00,311.510156721,311.56896366,309.040265286,309.549925423,40113594.0
2023-04-12 00:00:00,311.500355565,312.088424954,306.349847829,306.815402762,62813305.0
2023-04-13 00:00:00,308.569809774,313.293967202,307.393670995,312.823511691,54613792.0
2023-04-14 00:00:00,311.274928965,313.989849313,309.33429998,312.235442301,56278284.0
2023-04-17 00:00:00,311.823793729,312.852817149,309.755749709,312.500073527,43007023.0
2023-04-18 00:00:00,314.607322172,315.028771901,311.323934748,312.51967584,46746940.0
2023-04-19 00:00:00,310.1183925,313.431183393,309.990977465,312.372658492,38960127.0
2023-04-20 00:00:00,309.412709232,312.921523256,308.707025965,309.990977465,62462142.0
2023-04-21 00:00:00,309.628334675,311.088706992,307.85432535,310.314415629,59002285.0
2023-04-24 00:00:00,310.08898903,311.421064209,307.501483717,309.667539301,44043063.0
2023-04-25 00:00:00,308.040547324,308.707025965,303.728038468,303.826050033,57121644.0
2023-04-26 00:00:00,307.207449022,308.672721917,305.149206159,305.668667453,55400496.0
2023-04-27 00:00:00,309.422510389,314.479907138,308.785435217,313.980048157,65430392.0
2023-04-28 00:00:00,313.744820401,316.234314149,312.617687405,316.146103741,59712635.0
2023-05-01 00:00:00,315.685449386,317.194827485,314.705333737,315.783460951,41013386.0
2023-05-02 00:00:00,315.714852855,316.03829102,311.294531278,313.029335977,56519407.0
2023-05-03 00:00:00,313.391978767,316.057893333,310.873081549,310.980894271,59882070.0
2023-05-04 00:00:00,310.755467671,311.902202981,308.849142734,309.883164744,50224520.0
2023-05-05 00:00:00,312.137430737,317.32224252,309.923937555,316.469541905,51806098.0
2023-05-08 00:00:00,316.00888755,317.596674901,314.925859758,317.253634424,36465796.0
2023-05-09 00:00:00,315.597238978,316.459740749,314.930760336,315.244397344,31768800.0
2023-05-10 00:00:00,317.675084153,319.52750273,315.205192718,318.674802115,60446623.0
2023-05-11 00:00:00,319.223666879,320.25278831,317.675084153,319.713724703,44278548.0
2023-05-12 00:00:00,320.242987154,320.664436883,316.518547688,318.566989394,48432836.0
2023-05-15 00:00:00,319.037444905,320.527220692,317.51826565,320.291992936,33375559.0
2023-05-16 00:00:00,319.576508512,322.362487245,319.537303886,320.654635726,40019151.0
2023-05-17 00:00:00,321.713160627,325.114161929,320.537021848,324.535893696,47486124.0
2023-05-18 00:00:00,324.927939956,330.779230381,324.908337643,330.563604938,64213466.0
2023-05-19 00:00:00,330.779230381,331.48001307,328.760192144,329.818717044,61554926.0
2023-05-22 00:00:00,329.563886976,331.935766846,329.554085819,330.926247728,43015948.0
2023-05-23 00:00:00,329.211045342,330.357780651,326.378511117,326.73135275,48216663.0
2023-05-24 00:00:00,324.780922609,326.28540013,323.006913284,325.05535499,62891169.0
2023-05-25 00:00:00,332.396421201,334.229237465,329.97063497,332.964888278,66862773.0
2023-05-26 00:00:00,333.984208553,342.300489835,333.886196988,341.472292111,63006952.0
2023-05-30 00:00:00,345.696590558,346.89233165,341.599707145,343.020874837,72652156.0
2023-05-31 00:00:00,341.442888642,343.628546539,339.619873534,341.070444695,65105378.0
2023-06-01 00:00:00,340.815614626,346.33366573,339.766890882,345.010509604,50488601.0
2023-06-02 00:00:00,346.764916616,348.754551383,345.010509604,347.598014917,53372113.0
2023-06-05 00:00:00,347.382389475,350.386443939,346.813922398,347.84304383,47266228.0
2023-06-06 00:00:00,347.235372127,348.744750227,345.912216001,347.784236891,41390400.0
2023-06-07 00:00:00,348.068470429,350.01890057,341.256666668,341.883940684,69225936.0
2023-06-08 00:00:00,342.177975378,346.588495799,341.952548779,346.127841444,47153922.0
2023-06-09 00:00:00,347.578412604,350.548163021,346.010227566,347.45099757,53196927.0
2023-06-12 00:00:00,349.107393017,353.419901872,348.137078524,353.321890308,44817646.0
2023-06-13 00:00:00,356.066214125,356.869908957,352.871037109,356.036810655,57097804.0
2023-06-14 00:00:00,356.046611812,358.908549507,353.253282212,358.624315969,69525642.0
2023-06-15 00:00:00,357.359966781,364.377594828,356.742493923,362.897620198,71138823.0
2023-06-16 00:00:00,365.308704695,365.436119729,360.172898694,360.613950736,80931971.0
2023-06-20 00:00:00,359.165266872,361.491326942,357.14336124,360.09765382,49204722.0
2023-06-21 00:00:00,358.959160284,359.39100266,354.267781747,355.190354095,53378256.0
2023-06-22 00:00:00,353.943899965,359.538221651,353.541501387,359.38118806,47603043.0
2023-06-23 00:00:00,355.494606678,358.115104731,354.133027296,355.81848846,48922911.0
2023-06-26 00:00:00,355.28850009,358.075846333,350.960261732,351.048593127,52685478.0
2023-06-27 00:00:00,352.589485241,357.810852148,351.863204881,357.084571789,49428091.0
2023-06-28 00:00:00,355.268870891,359.724699041,355.194083643,357.78140835,46498031.0
2023-06-29 00:00:00,357.486970366,358.124919331,355.425904482,357.06494259,46150967.0
2023-06-30 00:00:00,360.735602784,363.621095023,360.421535602,362.570932881,58712501.0
2023-07-03 00:00:00,363.208881846,364.052937398,362.129275906,363.424803034,19432862.0
2023-07-05 00:00:00,361.859374421,365.112914139,361.825023323,363.414988434,34460883.0
2023-07-06 00:00:00,359.714884441,361.088928364,357.761779151,360.647271389,49374728.0
2023-07-07 00:00:00,360.421535602,363.611280423,359.224154469,359.449890256,47133749.0
2023-07-10 00:00:00,359.175081472,360.244872812,356.672358612,359.56766545,48498800.0
2023-07-11 00:00:00,359.989693226,361.797542445,357.859925145,361.34410795,38214146.0
2023-07-12 00:00:00,365.436795921,367.252496819,363.434617633,365.907896694,61703696.0
2023-07-13 00:00:00,369.078012317,372.9449645,368.498950949,372.120538146,46960012.0
2023-07-14 00:00:00,372.547473222,375.761754542,371.168522,372.042021351,55148500.0
2023-07-17 00:00:00,372.758487111,376.389888907,372.277571737,375.516389556,40868915.0
2023-07-18 00:00:00,374.878440592,379.952588507,372.9547791,378.588359184,55343438.0
2023-07-19 00:00:00,379.648335924,380.786829461,377.175056863,378.500027789,54092958.0
2023-07-20 00:00:00,375.516389556,376.973857574,368.754130535,369.774848878,71941674.0
2023-07-21 00:00:00,372.149981945,372.876262304,368.234938224,368.66579914,60499643.0
2023-07-24 00:00:00,369.637444485,370.579646033,367.399715811,369.254675107,40380056.0
2023-07-25 00:00:00,369.961326267,373.416065274,369.941697068,371.757397967,38894384.0
2023-07-26 00:00:00,370.717050425,372.208869541,368.224142165,370.520758436,47075710.0
2023-07-27 00:00:00,375.967861131,377.57745544,368.351731957,369.637444485,63940225.0
2023-07-28 00:00:00,373.681059459,377.390978051,373.170700287,376.370259708,56902926.0
2023-07-31 00:00:00,376.674512291,377.744303631,375.251395371,376.566551697,44019905.0
2023-08-01 00:00:00,375.221951572,376.448776504,373.631986462,375.693052346,41308457.0
2023-08-02 00:00:00,372.22849874,372.22849874,366.212149277,367.448788808,72687107.0
2023-08-03 00:00:00,365.044211943,368.979866322,364.877363752,366.859912841,47855381.0
2023-08-04 00:00:00,368.783574333,371.090005204,364.641813365,365.142357937,61702759.0
2023-08-07 00:00:00,366.948244236,368.332102759,364.622184166,368.233956764,37230444.0
2023-08-08 00:00:00,365.731233904,365.750863103,361.982056914,365.10309954,44726453.0
2023-08-09 00:00:00,365.387722924,365.544756515,360.333204207,361.088928364,51150900.0
2023-08-10 00:00:00,364.092195796,367.41934501,360.230150913,361.756321127,72035265.0
2023-08-11 00:00:00,359.20452527,361.17725976,357.928627342,359.449890256,48707187.0
2023-08-14 00:00:00,358.654907701,363.601465824,357.938441941,363.48369063,42130802.0
2023-08-15 00:00:00,362.512045285,363.30604638,358.959160284,359.626553046,45539891.0
2023-08-16 00:00:00,359.086750077,360.617827591,355.720342465,355.81848846,53190525.0
2023-08-17 00:00:00,357.212161582,357.555672562,351.519693901,351.931907078,62604338.0
2023-08-18 00:00:00,348.67346006,352.746518832,348.13365709,351.490250102,61191389.0
2023-08-21 00:00:00,352.95262542,357.830481347,352.491339246,357.153273985,50696518.0
2023-08-22 00:00:00,359.754142839,359.763957439,355.955892852,356.642914814,44613509.0
2023-08-23 00:00:00,357.820666748,363.356100837,357.60474556,362.266680298,51770603.0
2023-08-24 00:00:00,365.731233904,365.829379899,354.316854744,354.522961332,66842491.0
2023-08-25 00:00:00,355.357202286,358.959160284,351.931907078,357.271049178,69960465.0
2023-08-28 00:00:00,360.185985215,360.892636375,357.496784966,359.960249428,40910019.0
2023-08-29 00:00:00,359.763957439,368.175069167,359.441057117,367.821743587,58492371.0
2023-08-30 00:00:00,367.929704181,370.448817422,366.928615037,369.872994872,41731511.0
2023-08-31 00:00:00,369.951511668,372.678988855,369.882809472,370.98204461,35730701.0
2023-09-01 00:00:00,373.347363078,373.769390854,369.107554261,370.589460632,39801177.0
2023-09-05 00:00:00,369.784663477,372.276884715,368.862091129,371.060561406,32344222.0
2023-09-06 00:00:00,370.285208049,370.62871903,365.790121501,367.792299789,42998735.0
2023-09-07 00:00:00,363.346286238,365.937340493,362.305938696,365.161987136,52060716.0
2023-09-08 00:00:00,365.112914139,367.900260383,364.710515562,365.672346308,35847359.0
2023-09-11 00:00:00,368.695242938,370.491314638,366.732323048,369.980955466,39936634.0
2023-09-12 00:00:00,368.31247356,369.962994749,365.593829512,365.878452896,41391024.0
2023-09-13 00:00:00,366.114003283,368.871905728,364.985324346,367.272126018,46300677.0
2023-09-14 00:00:00,369.01912472,371.256853395,366.958058836,370.27539345,48039388.0
2023-09-15 00:00:00,368.940607924,369.343006502,363.002775257,363.935162205,69811206.0
2023-09-18 00:00:00,362.997053246,365.424765587,362.712018194,364.314111763,36903545.0
2023-09-19 00:00:00,362.997053246,364.336324839,360.520196932,363.537636966,37621734.0
2023-09-20 00:00:00,364.599146815,364.952983431,358.220258925,358.298889284,45514189.0
2023-09-21 00:00:00,354.622919992,355.409223584,351.566164778,351.733254291,69734845.0
2023-09-22 00:00:00,353.472950988,355.605799482,351.467876829,351.782398265,51589689.0
2023-09-25 00:00:00,350.819176365,353.541752553,349.836296875,353.453293398,39167985.0
2023-09-26 00:00:00,350.878149135,351.418732854,347.16296295,348.145744152,53657748.0
2023-09-27 00:00:00,349.295713156,350.86832034,345.344537606,348.961534129,56065972.0
2023-09-28 00:00:00,348.047456203,354.003705913,347.192351047,351.880686214,56453312.0
2023-09-29 00:00:00,355.350250814,356.736110895,350.907635519,352.136234882,64829616.0
2023-10-02 00:00:00,352.401612344,356.470733433,351.79222706,355.075044557,51625054.0
2023-10-03 00:00:00,352.637503422,354.829324684,347.226751829,348.84358859,60478489.0
2023-10-04 00:00:00,349.679036157,354.436172888,349.217082797,353.590896527,54786686.0
2023-10-05 00:00:00,353.581067732,353.984048323,349.059822078,352.549044268,45897390.0
2023-10-06 00:00:00,349.561090618,359.645434185,348.774787026,358.456150003,75049119.0
2023-10-09 00:00:00,356.097239227,360.824889573,354.603262402,360.284305854,45304766.0
2023-10-10 00:00:00,360.618484881,364.923497047,360.117216341,362.279551219,46968806.0
2023-10-11 00:00:00,363.60643853,365.053237139,361.886399423,364.864524277,38215088.0
2023-10-12 00:00:00,365.365792817,367.341380592,361.208212575,363.596609735,49587942.0
2023-10-13 00:00:00,364.225652609,364.805551508,357.630531231,359.026220107,52519876.0
2023-10-16 00:00:00,360.343278623,364.137193455,360.1958467,363.0855124,44201059.0
2023-10-17 00:00:00,359.547146236,363.58678094,357.433955333,361.896228218,50999102.0
2023-10-18 00:00:00,359.409543108,361.611193165,355.822032969,357.148920281,54280490.0
2023-10-19 00:00:00,358.564266746,359.753550929,353.010997628,353.807130015,72274238.0
2023-10-20 00:00:00,353.305861475,353.875931579,348.303004871,348.529067154,72559723.0
2023-10-23 00:00:00,347.212008637,353.109285577,345.10854824,349.580748208,60665185.0
2023-10-24 00:00:00,351.389246469,353.748157245,349.698693747,352.981511243,47082078.0
2023-10-25 00:00:00,350.593114083,350.770032391,343.762101627,344.342000526,71190536.0
2023-10-26 00:00:00,343.142887548,344.076623064,336.488793401,337.776365533,78621425.0
2023-10-27 00:00:00,340.49894172,342.867681291,338.189174919,339.398116691,63476707.0
2023-10-30 00:00:00,341.874973006,344.538576424,340.51859931,343.221517908,55298536.0
2023-10-31 00:00:00,343.251004292,345.236420862,340.685688823,344.862926656,47671906.0
2023-11-01 00:00:00,345.698374222,351.408707483,345.600086273,350.84866275,58992666.0
2023-11-02 00:00:00,355.350250814,357.453612923,354.131480247,357.217721845,58162442.0
2023-11-03 00:00:00,358.505293977,362.702189399,358.279231694,361.414617267,53280457.0
2023-11-06 00:00:00,362.18126327,363.449177812,360.628313675,362.888936502,38848743.0
2023-11-07 00:00:00,363.930788762,367.184119874,362.726761387,366.319185923,50777398.0
2023-11-08 00:00:00,366.692680129,367.390524567,364.274796583,366.555077,35663373.0
2023-11-09 00:00:00,367.243092643,368.383232852,363.242773119,363.734212864,53859421.0
2023-11-10 00:00:00,365.454251971,372.059202144,364.923497047,371.911770221,58368439.0
2023-11-13 00:00:00,370.339163037,371.803653477,368.815699827,370.751972422,40733505.0
2023-11-14 00:00:00,377.140689107,379.647031807,376.619762978,378.732953881,67792634.0
2023-11-15 00:00:00,380.620082502,381.111522247,377.65670084,379.017988933,54141385.0
2023-11-16 00:00:00,378.251342931,379.578230243,376.993257184,379.342339165,45343544.0
2023-11-17 00:00:00,378.615008342,380.443164194,377.710759212,379.430798319,46622745.0
2023-11-20 00:00:00,379.440627114,384.70886118,379.440627114,384.050331922,44536669.0
2023-11-21 00:00:00,382.349950404,382.566183892,380.079498783,381.81919548,43336989.0
2023-11-22 00:00:00,383.883242409,386.340441134,382.379436789,383.381973869,44178572.0
2023-11-24 00:00:00,382.978993278,383.568720972,381.848681865,382.841390149,15718832.0
2023-11-27 00:00:00,382.349950404,384.453214225,381.632448377,382.507211123,34139656.0
2023-11-28 00:00:00,381.76022271,384.089647102,381.406386094,383.509748203,35491123.0
2023-11-29 00:00:00,385.966946928,387.392122188,382.792246175,383.136253996,38811745.0
2023-11-30 00:00:00,383.401631459,383.863584819,379.214564831,382.173032096,52834381.0
2023-12-01 00:00:00,381.111522247,383.853756024,379.46284019,383.26402833,40490068.0
2023-12-04 00:00:00,379.479942294,379.976296436,376.108665643,379.706004576,51186944.0
2023-12-05 00:00:00,377.809047161,381.848681865,377.632128852,380.659397682,42932956.0
2023-12-06 00:00:00,383.588378562,383.686666511,378.113739803,378.457747624,41994072.0
2023-12-07 00:00:00,381.426043684,384.571258052,380.33504745,383.74563928,49593545.0
2023-12-08 00:00:00,382.015771378,385.898145363,381.829122563,385.455849593,46687525.0
2023-12-11 00:00:00,385.033211412,389.013873347,384.826806719,388.748495884,41198021.0
2023-12-12 00:00:00,388.787811064,391.962511817,387.65749965,391.844566278,39221152.0
2023-12-13 00:00:00,392.778301793,397.437150576,392.011557503,396.827765292,55408129.0
2023-12-14 00:00:00,398.04653586,399.343936787,393.485975026,396.483757471,55447808.0
2023-12-15 00:00:00,397.260232268,399.579729576,396.660675779,398.400372476,62896645.0
2023-12-18 00:00:00,398.792596254,401.806216743,398.467597966,400.910009342,46609985.0
2023-12-19 00:00:00,401.363037259,403.076664596,401.170992816,402.9584834,35711855.0
2023-12-20 00:00:00,402.160760329,404.248529635,396.793364361,396.970636154,54042443.0
2023-12-21 00:00:00,400.890312476,401.953943237,398.339568337,401.589551217,45568914.0
2023-12-22 00:00:00,402.800908473,403.756206471,400.317823068,402.190305628,34314003.0
2023-12-26 00:00:00,403.047119297,405.322107313,402.948634967,404.652413871,22722545.0
2023-12-27 00:00:00,404.934069663,405.759309432,404.076805663,405.476018168,31980481.0
2023-12-28 00:00:00,406.628890443,406.875230673,404.924216053,405.278945984,27029152.0
2023-12-29 00:00:00,405.259238766,405.613968697,401.613403366,403.525003548,42662120.0
2024-01-02 00:00:00,399.898875366,400.145215596,394.38085422,396.69645238,58026946.0
2024-01-03 00:00:00,394.075392335,395.129728519,392.06525606,392.498814865,47002803.0
2024-01-04 00:00:00,390.636482728,393.740369623,390.262045579,390.478824981,39432797.0
2024-01-05 00:00:00,390.646336337,393.710808795,389.552585717,390.941944613,44922810.0
2024-01-08 00:00:00,392.163792152,399.307658815,392.015889478,399.021904149,42473796.0
2024-01-09 00:00:00,396.026406955,400.736432148,395.829334771,399.810192884,39132860.0
2024-01-10 00:00:00,400.125508378,403.520076744,399.238683551,402.519935411,33962774.0
2024-01-11 00:00:00,403.791050997,405.180804037,398.324268618,403.357492192,54536198.0
2024-01-12 00:00:00,404.392121157,405.229677938,402.175059089,403.564417985,39594952.0
2024-01-16 00:00:00,402.332716836,405.101581019,400.874382676,403.525003548,43903027.0
2024-01-17 00:00:00,400.22404447,401.61833017,397.021621483,401.248819825,54385974.0
2024-01-18 00:00:00,404.510364467,407.520642075,403.170372154,406.944205937,59562505.0
2024-01-19 00:00:00,409.141560787,415.171969611,408.55527104,415.014311864,70325123.0
2024-01-22 00:00:00,417.211666713,418.509879724,414.955190209,415.556260369,44880639.0
2024-01-23 00:00:00,416.246013013,417.49742138,414.413241703,417.280641978,33003806.0
2024-01-24 00:00:00,421.182671217,423.557391032,419.103559678,419.596240137,46948016.0
2024-01-25 00:00:00,422.089203262,422.759248687,417.773322437,420.108627815,44367205.0
2024-01-26 00:00:00,418.22658846,419.970677286,416.955472874,417.605811081,37137028.0
2024-01-29 00:00:00,418.059077104,422.079349653,417.408738897,421.882277469,38694724.0
2024-01-30 00:00:00,420.847648504,421.419157837,418.167466805,419.07399885,36738956.0
2024-01-31 00:00:00,414.689142761,416.679473281,410.68857743,410.865942395,64010649.0
2024-02-01 00:00:00,412.659299268,416.191818162,411.693645567,415.704064507,51008622.0
2024-02-02 00:00:00,417.595957472,423.94168179,416.600742944,422.72968786,59602435.0
2024-02-05 00:00:00,422.788809515,423.320904411,418.778390575,422.177885745,39889209.0
2024-02-06 00:00:00,423.320904411,423.921974572,418.995169977,421.330475355,35846134.0
2024-02-07 00:00:00,424.109193146,426.49376657,422.808516733,425.666063398,37712661.0
2024-02-08 00:00:00,425.784306709,427.213080041,425.104407674,426.454352134,29889892.0
2024-02-09 00:00:00,427.58751719,431.435351579,426.799326991,430.651989648,36943905.0
2024-02-12 00:00:00,430.543599947,432.711393969,428.287123443,428.967022477,33203305.0
2024-02-13 00:00:00,421.02501347,424.956603537,419.104052358,422.276421837,64491669.0
2024-02-14 00:00:00,424.946749927,427.301762524,422.601492404,426.878057329,45092722.0
2024-02-15 00:00:00,427.567809972,428.612292546,425.015725192,428.149172914,38796137.0
2024-02-16 00:00:00,428.523610063,428.622146155,423.557391032,424.266850893,53716475.0
2024-02-20 00:00:00,422.276421837,423.784024043,417.300349196,421.064427907,53999452.0
2024-02-21 00:00:00,418.334978161,419.468143218,415.457724277,419.379460735,50179697.0
2024-02-22 00:00:00,428.129465696,432.691686751,427.360884179,431.657057786,53887751.0
2024-02-23 00:00:00,433.213928038,434.140167302,429.410434891,430.3859422,39853861.0
2024-02-26 00:00:00,431.193938154,432.179299073,429.96716381,430.159309189,33043238.0
2024-02-27 00:00:00,431.262913418,431.578228912,428.656633787,431.193938154,33713220.0
2024-02-28 00:00:00,429.05570496,430.277552499,427.942247121,428.898047213,32938821.0
2024-02-29 00:00:00,431.814715533,433.647486842,428.651706983,432.573443441,42495152.0
2024-03-01 00:00:00,433.460268268,440.042479207,433.401146612,439.086679115,43853029.0
2024-03-04 00:00:00,439.086679115,439.51038431,437.273615024,437.519955254,34325687.0
2024-03-05 00:00:00,434.485043623,434.494897233,427.301762524,429.666628729,57917135.0
2024-03-06 00:00:00,433.874119854,435.519672588,430.494331901,432.366517648,46234460.0
2024-03-07 00:00:00,435.943377783,440.180429735,434.40621475,438.929021368,44526666.0
2024-03-08 00:00:00,439.283751299,442.0723227,431.923105234,432.593150659,72095957.0
2024-03-11 00:00:00,431.105255671,432.238420728,429.065558569,430.987012361,45859992.0
2024-03-12 00:00:00,433.292756911,437.519955254,430.070626706,437.165225323,55300909.0
2024-03-13 00:00:00,436.170010795,436.189718013,432.691686751,433.805144589,37928691.0
2024-03-14 00:00:00,435.036845738,435.559087025,430.001651442,432.711393969,52195208.0
2024-03-15 00:00:00,429.686335948,432.448598212,426.406759201,427.567809972,73069824.0
2024-03-18 00:00:00,432.879470956,435.158666767,431.409340325,431.64613989,47323802.0
2024-03-19 00:00:00,429.643210238,433.126137169,427.55148075,432.72160458,43004105.0
2024-03-20 00:00:00,433.915469052,438.187727865,432.218405505,437.852261815,43653490.0
2024-03-21 00:00:00,442.894119214,443.347985047,439.726925036,439.924258007,39345652.0
2024-03-22 00:00:00,439.411192283,441.522655068,438.562660509,440.427457082,28253899.0
2024-03-25 00:00:00,437.635195548,440.309057299,436.638664046,438.82906002,27789154.0
2024-03-26 00:00:00,440.348523893,441.261188882,437.181329715,437.408262631,34142043.0
2024-03-27 00:00:00,440.486656973,440.585323458,436.036798486,438.898126559,41359240.0
2024-03-28 00:00:00,438.848793317,439.69732509,437.733862033,438.08906138,36839641.0
2024-04-01 00:00:00,439.036259639,441.562121663,437.112263176,439.016526342,38728951.0
2024-04-02 00:00:00,434.211468508,435.543466059,432.188805559,435.227733306,44259665.0
2024-04-03 00:00:00,433.106403872,438.079194732,433.096537224,436.204531511,39949750.0
2024-04-04 00:00:00,440.378123839,440.989856048,429.307744188,429.534677105,57267660.0
2024-04-05 00:00:00,430.955474493,437.260262904,430.146409313,434.5962678,54744634.0
2024-04-08 00:00:00,435.523732762,436.599197452,433.343203437,434.724534231,28144944.0
2024-04-09 00:00:00,437.053063284,437.329329443,431.606673296,436.332797942,39521568.0
2024-04-10 00:00:00,431.172540761,433.382670031,430.462142066,432.524271609,61502191.0
2024-04-11 00:00:00,434.389068181,440.378123839,432.119739019,439.43092558,45474550.0
2024-04-12 00:00:00,435.217866658,436.34266459,431.054140978,432.425605124,53664995.0
2024-04-15 00:00:00,436.165064917,436.253864753,424.473086409,425.311751534,63453622.0
2024-04-16 00:00:00,425.153885157,427.975746637,423.969887334,425.351218128,47618961.0
2024-04-17 00:00:00,427.324547834,427.344281131,419.233896039,420.161361001,56880536.0
